DateTime,Open,High,Low,Close,Volume_(BTC)
2017-01-26,893.25,919.49,892.86,914.83,5164.8970199
2017-01-27,914.95,924.88,908.01,918.02,4830.53516221
2017-01-28,918.02,920.99,913.08,918.6,1175.86352983
2017-01-29,918.6,919.99,910.45,912.01,1349.01480033
2017-01-30,913.12,923.0,910.0,919.99,3121.18754443
2017-01-31,919.99,970.0,917.5,963.99,9507.10183224
2017-02-01,963.99,986.96,962.0,983.67,6954.39947163
2017-02-02,983.79,1011.65,973.12,1009.17,8269.68053649
2017-02-03,1009.15,1022.64,987.01,1016.99,10928.024221310001
2017-02-04,1015.06,1044.23,1004.0,1033.18,5752.28733969
2017-02-05,1033.72,1034.6,1004.7,1011.07,4348.17045024
2017-02-06,1010.03,1031.94,1005.1,1023.99,5080.84835472
2017-02-07,1024.0,1056.25,1021.3,1052.48,5372.1326253
2017-02-08,1052.48,1070.0,1025.0,1050.4,9633.26465194
2017-02-09,1051.73,1074.69,913.73,986.0,25150.07016399
2017-02-10,985.71,1010.68,950.0,996.08,10731.29006905
2017-02-11,995.49,1020.0,987.62,1012.4,4472.51261675
2017-02-12,1011.01,1011.97,991.98,1000.73,2683.99735828
2017-02-13,1000.73,1007.89,975.1,1000.79,4547.26036851
2017-02-14,1000.74,1019.0,987.97,1008.88,6761.10806309
2017-02-15,1008.88,1013.8,1000.97,1011.53,3095.66000003
2017-02-16,1011.53,1043.21,1010.75,1032.7,5996.10412989
2017-02-17,1032.91,1064.99,1031.98,1055.46,6085.02260605
2017-02-18,1055.75,1068.99,1046.14,1056.4,4474.94930623
2017-02-19,1056.4,1061.9,1039.07,1051.8,2270.8499116
2017-02-20,1051.8,1089.99,1044.39,1084.0,3664.37368596
2017-02-21,1084.0,1126.86,1077.0,1124.62,8395.47371599
2017-02-22,1124.83,1143.0,1098.16,1130.01,11673.08926566
2017-02-23,1130.02,1193.92,1120.73,1188.11,11753.23856018
2017-02-24,1183.53,1220.0,1091.1,1180.14,19598.23102576
2017-02-25,1180.05,1184.73,1127.0,1152.2,6238.43763039
2017-02-26,1152.11,1184.97,1133.0,1179.05,3536.48621434
2017-02-27,1180.46,1197.99,1169.0,1194.64,4640.77358977
2017-02-28,1194.64,1209.99,1176.27,1191.21,7562.47409479
2017-03-01,1191.16,1231.0,1188.3,1226.39,6013.0658229
2017-03-02,1228.0,1283.25,1215.0,1257.6,7762.73243908
2017-03-03,1256.32,1298.0,1255.0,1285.33,7545.47720312
2017-03-04,1287.38,1289.55,1230.0,1260.0,4951.23210502
2017-03-05,1260.0,1275.0,1240.0,1273.0,3026.01739466
2017-03-06,1269.98,1285.0,1251.0,1278.49,4249.64793811
2017-03-07,1278.49,1281.62,1175.97,1233.05,14450.03793683
2017-03-08,1233.86,1245.49,1145.5,1150.05,13399.43820916
2017-03-09,1149.34,1208.0,1135.01,1190.89,7654.73834924
2017-03-10,1190.99,1350.0,975.0,1116.97,33467.94355805
2017-03-11,1111.55,1198.0,1106.51,1176.55,7346.7869927
2017-03-12,1176.58,1241.85,1170.9,1226.62,5793.90851583
2017-03-13,1226.42,1249.02,1215.43,1242.46,5637.3629626599995
2017-03-14,1242.46,1260.0,1226.5,1245.86,5745.49650884
2017-03-15,1245.82,1260.0,1238.32,1257.32,3930.50022526
2017-03-16,1258.75,1258.96,1130.0,1172.62,15246.55276022
2017-03-17,1172.0,1173.23,1063.0,1071.02,16704.5732203
2017-03-18,1068.16,1099.0,944.36,969.4,21292.60430848
2017-03-19,969.4,1063.7,969.4,1017.97,12201.86141156
2017-03-20,1012.88,1053.0,1010.01,1035.96,7497.91103414
2017-03-21,1036.23,1117.9,1034.92,1114.39,11125.49539514
2017-03-22,1114.39,1114.39,988.0,1037.56,14521.256356599999
2017-03-23,1037.6,1054.4,1010.69,1029.65,5916.99539286
2017-03-24,1030.84,1032.0,920.0,929.06,16072.41708326
2017-03-25,928.1,963.36,891.33,956.02,13507.43542088
2017-03-26,956.02,997.0,937.52,960.0,9012.91765111
2017-03-27,959.08,1043.0,952.95,1039.92,8687.08711524
2017-03-28,1039.09,1068.26,1014.9,1043.99,9115.51712488
2017-03-29,1042.83,1059.43,1008.16,1035.96,9379.71932021
2017-03-30,1037.29,1050.17,1017.14,1033.7,8645.37787081
2017-03-31,1033.79,1081.0,1031.43,1070.31,12058.788094559999
2017-04-01,1071.34,1097.0,1061.64,1083.94,5209.12836262
2017-04-02,1083.95,1100.0,1066.49,1078.01,7639.89621671
2017-04-03,1076.59,1152.0,1076.19,1144.77,11076.86273059
2017-04-04,1146.42,1162.93,1118.85,1143.0,7420.8662382
2017-04-05,1143.0,1145.0,1111.0,1134.58,5588.97640824
2017-04-06,1134.86,1201.37,1134.36,1190.85,9134.29559762
2017-04-07,1190.72,1202.0,1176.0,1190.66,5450.27271426
2017-04-08,1190.66,1197.3,1166.66,1184.03,2720.79822734
2017-04-09,1184.05,1216.87,1173.98,1206.2,4817.42424874
2017-04-10,1205.2,1219.71,1195.0,1209.25,3656.81631296
2017-04-11,1209.99,1229.0,1198.02,1218.99,3487.75310814
2017-04-12,1218.99,1224.57,1208.0,1212.17,3475.19462571
2017-04-13,1212.16,1219.45,1141.0,1172.91,7135.3029565
2017-04-14,1172.56,1193.0,1142.0,1170.34,8982.76789635
2017-04-15,1169.53,1192.5,1165.0,1173.45,1804.4507968
2017-04-16,1171.0,1179.3,1150.0,1162.31,2663.99028304
2017-04-17,1162.31,1192.5,1161.0,1176.54,3568.82507477
2017-04-18,1176.59,1210.0,1175.95,1202.58,5514.18240451
2017-04-19,1202.59,1209.99,1190.0,1203.98,6046.51943656
2017-04-20,1203.98,1243.88,1201.66,1234.19,5972.93539154
2017-04-21,1234.93,1252.32,1231.65,1243.61,5023.0385204
2017-04-22,1243.6,1247.15,1199.0,1233.2,4173.28321472
2017-04-23,1231.85,1248.99,1223.42,1241.99,2604.72196524
2017-04-24,1242.0,1254.0,1234.0,1253.58,3048.68890003
2017-04-25,1253.57,1280.0,1251.07,1269.0,5249.77353318
2017-04-26,1271.4,1330.0,1265.0,1287.99,8707.63904245
2017-04-27,1287.92,1342.02,1285.0,1331.53,6669.98746832
2017-04-28,1331.0,1347.02,1299.0,1330.7,8234.2755437
2017-04-29,1333.93,1342.8,1316.0,1333.0,3927.45061482
2017-04-30,1336.77,1356.0,1315.68,1350.21,3536.1758111
2017-05-01,1348.88,1425.0,1341.22,1390.86,8604.41493207
2017-05-02,1390.86,1481.73,1388.0,1447.75,8920.68985793
2017-05-03,1447.75,1516.04,1431.02,1503.22,11077.5894872
2017-05-04,1503.25,1623.01,1444.94,1537.23,19548.52973673
2017-05-05,1537.36,1609.0,1495.0,1514.9,15603.68436616
2017-05-06,1515.39,1578.97,1505.0,1558.02,7901.1428401
2017-05-07,1554.04,1565.0,1525.0,1554.01,7667.78585113
2017-05-08,1554.38,1653.97,1554.38,1649.54,19262.35352625
2017-05-09,1649.55,1760.4,1616.05,1720.28,16807.73323227
2017-05-10,1720.26,1794.21,1682.0,1772.58,11265.37863829
2017-05-11,1774.52,1892.0,1745.01,1828.45,14740.21932638
2017-05-12,1830.85,1832.0,1650.0,1691.51,17062.84462773
2017-05-13,1690.33,1785.82,1601.46,1776.89,10532.23451343
2017-05-14,1776.8,1815.0,1753.0,1784.0,4816.73208815
2017-05-15,1782.3,1784.0,1682.56,1705.48,13316.80217814
2017-05-16,1706.07,1750.0,1641.22,1700.01,16554.0885802
2017-05-17,1700.01,1840.42,1670.01,1782.99,17797.31852412
2017-05-18,1779.0,1881.8,1766.33,1878.99,11916.1233907
2017-05-19,1879.0,1969.99,1874.99,1958.0,14124.61831495
2017-05-20,1959.09,2021.0,1914.0,2013.99,12309.94747354
2017-05-21,2013.99,2063.11,1961.52,2017.55,6755.83436855
2017-05-22,2017.55,2230.34,2001.0,2099.97,16338.53540635
2017-05-23,2088.76,2275.0,2088.45,2264.23,14138.91966835
2017-05-24,2265.9,2481.75,2264.64,2420.29,22144.5982011
2017-05-25,2420.29,2760.1,2221.0,2292.53,32964.76142591
2017-05-26,2277.01,2599.12,2060.0,2279.82,28326.82201443
2017-05-27,2280.7,2339.94,1850.0,2042.0,26216.2751269
2017-05-28,2042.89,2313.96,2041.48,2178.81,15375.21812611
2017-05-29,2172.54,2350.0,2110.0,2292.1,12129.27808588
2017-05-30,2290.18,2339.08,2160.0,2203.51,13888.85097299
2017-05-31,2201.7,2334.0,2154.28,2298.01,16279.2924315
2017-06-01,2298.01,2456.39,2296.81,2413.63,18401.66360125
2017-06-02,2413.58,2489.0,2370.03,2488.94,12428.70059429
2017-06-03,2488.94,2584.34,2445.0,2540.94,10810.58468925
2017-06-04,2538.1,2569.0,2460.0,2530.27,8828.62494281
2017-06-05,2530.27,2699.35,2525.28,2698.0,12221.444806
2017-06-06,2698.0,2933.0,2689.4,2880.74,26695.67081758
2017-06-07,2875.71,2893.28,2612.5,2683.03,16967.04353572
2017-06-08,2680.24,2815.0,2613.13,2806.0,13251.40544911
2017-06-09,2805.46,2868.23,2780.43,2822.32,8036.31356941
2017-06-10,2818.0,2912.98,2800.0,2899.99,9593.36119146
2017-06-11,2899.01,2967.46,2861.53,2954.22,6830.60683981
2017-06-12,2954.23,2980.0,2480.03,2667.06,31534.9460555
2017-06-13,2656.97,2783.62,2638.62,2703.02,16275.83441252
2017-06-14,2705.99,2801.0,2320.0,2450.0,29478.82028393
2017-06-15,2451.42,2516.2,2120.0,2424.91,36751.09130817
2017-06-16,2424.96,2540.0,2307.66,2484.68,13802.39329983
2017-06-17,2484.68,2674.4,2420.53,2630.0,11142.985185559999
2017-06-18,2630.06,2665.0,2460.62,2516.98,9424.23118056
2017-06-19,2516.98,2598.0,2480.96,2598.0,10570.672525
2017-06-20,2598.0,2783.0,2581.0,2740.0,15891.69948817
2017-06-21,2734.03,2789.0,2611.0,2657.04,15676.32352625
2017-06-22,2658.67,2740.0,2594.61,2713.48,10792.78764641
2017-06-23,2713.48,2745.0,2657.46,2685.05,8232.48064925
2017-06-24,2685.05,2724.96,2512.13,2557.66,13342.81785584
2017-06-25,2557.66,2635.72,2432.0,2502.03,10339.57437415
2017-06-26,2502.26,2550.03,2315.01,2421.22,22094.21151071
2017-06-27,2421.21,2565.0,2291.0,2565.0,19129.59650756
2017-06-28,2565.0,2593.0,2468.01,2559.9,12274.54530348
2017-06-29,2550.99,2594.78,2500.31,2541.59,8125.37763725
2017-06-30,2538.41,2564.58,2451.0,2465.49,8715.71676156
2017-07-01,2465.48,2517.11,2390.0,2412.41,8885.89349655
2017-07-02,2421.3,2528.72,2374.34,2504.37,8744.53441127
2017-07-03,2504.81,2595.0,2472.68,2550.47,11520.70730801
2017-07-04,2540.07,2639.47,2540.07,2596.12,9662.75941445
2017-07-05,2594.52,2623.0,2530.1,2602.9,10882.83901071
2017-07-06,2598.37,2614.0,2522.0,2600.39,8333.98094907
2017-07-07,2599.01,2605.0,2475.0,2501.46,9430.6154578
2017-07-08,2501.46,2555.0,2462.0,2550.07,5405.89088691
2017-07-09,2550.13,2564.65,2500.5,2502.28,4483.14413363
2017-07-10,2504.0,2527.88,2261.85,2323.45,17296.34045274
2017-07-11,2326.12,2399.0,2242.62,2305.98,17580.96163529
2017-07-12,2301.55,2408.84,2239.54,2388.0,12883.55493809
2017-07-13,2383.97,2425.16,2312.93,2339.99,8429.85040306
2017-07-14,2340.0,2357.84,2140.0,2213.37,12659.01704362
2017-07-15,2209.44,2219.99,1967.65,1970.51,19886.67952318
2017-07-16,1970.51,2044.44,1830.0,1917.63,25562.70564457
2017-07-17,1917.72,2229.97,1910.57,2226.0,26448.50140255
2017-07-18,2226.0,2392.0,2164.0,2303.71,25204.48960246
2017-07-19,2308.82,2402.5,2223.0,2265.21,17009.88349592
2017-07-20,2265.51,2938.0,2265.51,2875.03,30989.89112526
2017-07-21,2880.0,2887.45,2611.39,2670.0,20724.16050338
2017-07-22,2667.01,2882.0,2644.59,2832.71,12819.63134804
2017-07-23,2824.82,2855.0,2640.0,2749.02,11001.96460067
2017-07-24,2756.8,2800.0,2701.0,2759.98,10001.9150661
2017-07-25,2759.95,2775.79,2450.0,2564.82,21326.54783885
2017-07-26,2564.74,2608.96,2400.0,2524.99,17713.6744658
2017-07-27,2524.99,2695.0,2509.63,2666.33,11826.47519948
2017-07-28,2666.33,2825.0,2655.82,2777.01,14069.50149214
2017-07-29,2777.01,2785.65,2631.78,2680.56,10782.21753675
2017-07-30,2681.6,2774.45,2569.69,2742.37,9678.16126067
2017-07-31,2745.76,2889.99,2680.01,2855.81,11114.33554221
2017-08-01,2855.81,2929.17,2615.0,2731.0,12525.07669112
2017-08-02,2732.0,2760.0,2650.0,2703.51,9486.62552563
2017-08-03,2703.51,2807.44,2698.83,2793.37,7963.69799924
2017-08-04,2793.34,2877.52,2765.91,2855.0,7635.8216719
2017-08-05,2851.01,3339.66,2848.32,3263.62,16996.27310091
2017-08-06,3263.51,3296.51,3146.1,3222.75,5998.73578852
2017-08-07,3216.78,3430.0,3186.0,3387.55,12046.11726501
2017-08-08,3387.54,3490.0,3300.0,3412.41,15835.37020781
2017-08-09,3408.46,3423.1,3178.72,3342.99,14286.84413824
2017-08-10,3342.99,3448.0,3311.17,3413.03,9031.12128021
2017-08-11,3410.0,3705.0,3390.67,3645.06,11927.37333424
2017-08-12,3651.74,3934.0,3586.95,3855.1,12351.07466143
2017-08-13,3855.04,4190.0,3841.71,4053.87,15889.82978854
2017-08-14,4053.87,4329.43,3964.96,4306.23,14212.30420724
2017-08-15,4320.95,4400.0,3800.0,4155.67,25515.71801437
2017-08-16,4154.99,4379.78,3926.06,4378.84,12923.63728054
2017-08-17,4361.99,4480.0,4167.21,4276.5,14573.18592909
2017-08-18,4260.47,4368.0,3964.96,4100.0,17516.99336076
2017-08-19,4100.0,4188.0,3900.0,4099.55,15036.18405113
2017-08-20,4091.99,4125.95,4000.0,4058.68,6237.9728963200005
2017-08-21,4058.64,4080.0,3949.78,3987.52,9782.05659401
2017-08-22,3987.51,4139.31,3600.0,4085.0,23522.75816636
2017-08-23,4078.0,4248.97,4051.94,4108.12,14979.40348147
2017-08-24,4121.78,4350.0,4082.57,4300.34,10782.69436738
2017-08-25,4308.8,4449.98,4270.0,4355.98,9699.61003374
2017-08-26,4348.17,4369.78,4232.43,4333.38,6559.66860375
2017-08-27,4333.38,4393.3,4290.32,4337.68,3979.12445283
2017-08-28,4329.91,4399.72,4169.01,4379.99,8641.0024459
2017-08-29,4385.0,4649.78,4336.26,4578.82,11879.64283069
2017-08-30,4578.82,4642.22,4479.0,4573.2,8720.03503995
2017-08-31,4573.15,4765.21,4566.66,4734.26,8911.41245939
2017-09-01,4734.26,4935.0,4671.09,4921.7,15367.52969736
2017-09-02,4921.71,4979.9,4488.5,4599.9,16977.79362226
2017-09-03,4599.9,4700.0,4385.0,4606.26,11224.9145563
2017-09-04,4603.68,4613.97,4058.5,4277.0,25069.12523005
2017-09-05,4282.53,4474.88,4001.93,4396.52,20884.21969353
2017-09-06,4397.38,4649.23,4356.42,4605.8,16634.10420534
2017-09-07,4605.81,4674.34,4475.0,4615.0,9254.85142692
2017-09-08,4615.0,4679.97,4125.99,4312.0,23693.30162259
2017-09-09,4327.41,4379.78,4164.0,4308.72,9974.38823453
2017-09-10,4322.44,4322.44,4010.0,4226.22,14724.20414387
2017-09-11,4226.21,4353.49,4092.4,4207.31,11191.59504385
2017-09-12,4198.89,4377.65,4080.0,4172.56,13294.43769742
2017-09-13,4170.6,4179.14,3720.01,3865.34,29636.38096314
2017-09-14,3861.89,3921.74,3210.0,3227.79,41319.3971257
2017-09-15,3227.79,3820.0,2972.01,3700.01,60278.94654177
2017-09-16,3699.89,3872.9,3500.0,3678.93,23158.22891071
2017-09-17,3669.07,3772.52,3463.0,3662.99,11770.21765049
2017-09-18,3662.95,4122.7,3659.42,4101.6,17207.59892439
2017-09-19,4102.0,4119.7,3848.35,3888.8,15278.9304404
2017-09-20,3888.8,4050.0,3820.56,3874.46,11660.27181331
2017-09-21,3864.0,3914.0,3573.0,3617.05,17904.29717206
2017-09-22,3607.83,3761.84,3514.0,3612.18,15007.73844949
2017-09-23,3611.91,3810.25,3552.0,3779.17,10123.23213552
2017-09-24,3781.13,3783.25,3615.0,3664.22,6508.72499023
2017-09-25,3667.01,3968.59,3658.39,3918.0,14979.78226289
2017-09-26,3920.66,3970.0,3850.61,3888.03,10014.62367124
2017-09-27,3883.95,4226.73,3870.0,4199.29,15075.83871664
2017-09-28,4202.34,4270.01,4123.5,4184.84,9625.92938226
2017-09-29,4183.47,4227.62,4022.02,4164.82,12191.93065131
2017-09-30,4162.04,4349.0,4154.28,4326.09,7496.78249925
2017-10-01,4326.09,4377.22,4216.0,4377.22,7211.3351358
2017-10-02,4369.33,4453.0,4352.0,4391.48,8259.8186315
2017-10-03,4391.41,4425.0,4218.0,4315.83,12468.05725642
2017-10-04,4315.73,4343.0,4170.07,4219.53,8518.99274917
2017-10-05,4219.74,4358.97,4137.96,4301.09,8419.96284162
2017-10-06,4301.09,4425.0,4278.4,4362.95,8377.30164966
2017-10-07,4356.09,4463.0,4312.82,4423.3,4646.40562117
2017-10-08,4422.72,4612.0,4404.5,4597.98,10083.86684927
2017-10-09,4597.97,4865.0,4541.0,4764.7,12923.66661677
2017-10-10,4761.67,4909.97,4700.0,4749.29,11666.02496241
2017-10-11,4747.9,4869.78,4700.0,4822.01,9866.89562175
2017-10-12,4822.01,5445.0,4793.66,5445.0,19916.22801995
2017-10-13,5444.0,5846.43,5380.0,5653.6,27827.38028536
2017-10-14,5653.58,5817.34,5558.26,5801.29,8410.9362308
2017-10-15,5795.01,5830.0,5415.0,5679.7,11542.94583367
2017-10-16,5683.92,5807.11,5548.0,5745.72,9066.79974453
2017-10-17,5752.2,5776.31,5506.78,5597.31,9105.28187907
2017-10-18,5591.97,5617.75,5101.36,5582.05,18961.67579669
2017-10-19,5572.64,5735.14,5512.06,5698.69,9919.83821694
2017-10-20,5700.0,6074.0,5589.8,5977.29,15109.06365101
2017-10-21,5977.26,6180.0,5871.0,6013.46,15357.42373371
2017-10-22,6010.85,6071.07,5700.0,5969.0,12232.52332991
2017-10-23,5967.38,6045.34,5617.75,5871.17,15331.63502934
2017-10-24,5869.82,5870.0,5453.01,5523.4,17286.72373931
2017-10-25,5518.49,5748.0,5366.0,5735.88,12349.1067022
2017-10-26,5741.35,5988.0,5683.0,5890.0,11788.30258919
2017-10-27,5889.99,5994.06,5674.06,5771.89,11911.04199625
2017-10-28,5773.03,5875.66,5646.18,5730.69,5926.29737158
2017-10-29,5731.7,6316.85,5683.0,6137.37,16086.62569466
2017-10-30,6133.01,6229.77,6024.03,6119.99,9574.64365313
2017-10-31,6120.0,6449.78,6072.81,6434.21,13423.30855051
2017-11-01,6434.24,6756.36,6340.01,6741.59,12967.22211638
2017-11-02,6745.04,7354.1,6700.0,7030.0,26514.65119452
2017-11-03,7030.0,7500.0,6925.22,7146.82,15999.78379684
2017-11-04,7145.24,7569.9,6994.0,7388.83,9200.11461844
2017-11-05,7388.79,7590.0,7275.16,7372.72,9218.32689776
2017-11-06,7373.3,7421.39,6922.07,6967.68,19323.12875746
2017-11-07,6967.64,7244.69,6945.0,7130.28,11634.26529651
2017-11-08,7131.38,7888.0,7080.01,7450.32,24679.7205496
2017-11-09,7465.06,7490.0,7061.2,7148.0,14799.26577204
2017-11-10,7150.61,7343.18,6429.44,6588.18,26614.27605231
2017-11-11,6588.18,6820.0,6218.0,6355.13,14942.70255533
2017-11-12,6355.13,6488.88,5555.55,5870.37,37315.1566398
2017-11-13,5870.03,6775.75,5846.0,6525.17,27202.28180796
2017-11-14,6524.69,6750.0,6466.88,6609.0,12072.05308804
2017-11-15,6609.0,7350.0,6609.0,7294.0,16869.89791295
2017-11-16,7294.0,7976.79,7120.85,7846.96,19272.37147666
2017-11-17,7846.96,7997.0,7528.5,7674.99,17714.36787452
2017-11-18,7675.0,7858.0,7431.54,7771.03,7326.81014016
2017-11-19,7775.55,8087.35,7675.0,8016.58,8307.77750857
2017-11-20,8016.58,8269.99,7900.0,8226.17,8179.45772727
2017-11-21,8226.14,8354.46,7770.0,8095.23,13686.511238699999
2017-11-22,8095.19,8310.89,8045.76,8214.69,8078.58080138
2017-11-23,8214.69,8279.76,7980.0,7989.0,7811.79339997
2017-11-24,7988.96,8340.0,7876.0,8199.19,9289.98925704
2017-11-25,8199.83,8737.0,8114.78,8717.99,11611.66637888
2017-11-26,8718.0,9366.6,8538.2,9271.06,12021.21548696
2017-11-27,9278.99,9721.7,9267.0,9708.07,13272.45254013
2017-11-28,9708.06,9968.0,9582.25,9868.82,11214.92993115
2017-11-29,9877.63,11395.0,9250.0,9824.68,33432.33996208
2017-11-30,9833.7,10618.29,9000.0,9947.67,25433.45836367
2017-12-01,9927.29,10949.89,9370.11,10840.45,16708.03224846
2017-12-02,10840.45,11200.0,10637.69,10872.0,9267.16105468
2017-12-03,10875.68,11800.01,10513.16,11250.0,14238.525877
2017-12-04,11250.0,11613.07,10850.0,11613.07,13621.48197282
2017-12-05,11613.07,11850.0,11384.25,11677.0,11875.03377686
2017-12-06,11676.99,13700.0,11659.8,13623.5,19784.87348713
2017-12-07,13623.0,16615.62,13085.9,16599.99,25787.67655646
2017-12-08,16599.99,16666.66,13482.42,15800.0,25473.39531065
2017-12-09,15799.87,15998.5,12701.05,14607.49,16587.47292694
2017-12-10,14601.01,15385.0,13011.0,14691.0,18487.98304099
2017-12-11,14690.99,17270.0,14677.19,16470.0,16583.72315538
2017-12-12,16470.0,17428.42,15967.29,16650.01,13517.89210328
2017-12-13,16650.01,17107.03,15497.69,16250.0,17136.7058582
2017-12-14,16245.02,16830.45,15852.69,16404.99,13409.52428786
2017-12-15,16404.99,17934.0,16337.19,17471.5,18998.38813709
2017-12-16,17477.98,19377.0,17269.99,19187.78,9761.22080853
2017-12-17,19187.78,19666.0,18465.0,18953.0,9749.24915462
2017-12-18,18953.0,19220.0,17835.2,18940.57,14678.94144797
2017-12-19,18940.58,19160.79,16831.26,17700.0,21528.13766503
2017-12-20,17700.0,17950.0,15343.04,16466.98,31172.2288067
2017-12-21,16466.98,17281.17,15005.0,15600.01,20377.86043859
2017-12-22,15600.0,15795.61,11159.93,14009.79,57444.885803260004
2017-12-23,13980.0,15756.22,13496.48,14619.0,21786.4086642
2017-12-24,14619.0,14619.1,12488.0,14157.87,18519.48932254
2017-12-25,14107.87,14650.0,13210.0,13911.28,11564.54433309
2017-12-26,13925.5,16147.87,13746.95,15764.44,15051.16401761
2017-12-27,15764.45,16480.52,14484.0,15364.93,15643.75488215
2017-12-28,15390.05,15474.19,13500.0,14470.07,16557.21732271
2017-12-29,14436.99,15111.0,13998.0,14340.0,13505.70299216
2017-12-30,14351.0,14463.28,12050.0,12640.0,21749.67444609
2017-12-31,12640.0,14296.06,12491.21,13880.0,11583.41864698
2018-01-01,13880.0,13941.75,12801.38,13443.41,7688.0306846
2018-01-02,13394.2,15257.53,12910.58,14678.94,16299.66930279
2018-01-03,14670.96,15500.0,14546.28,15155.62,12275.00119668
2018-01-04,15155.62,15430.27,14192.37,15143.67,15004.01859256
2018-01-05,15143.67,17200.0,14810.0,16928.0,16248.914679559999
2018-01-06,16927.99,17234.99,16220.0,17149.67,9501.01675546
2018-01-07,17142.43,17149.97,15707.16,16124.02,8632.81384337
2018-01-08,16173.98,16300.0,13900.0,14999.99,16676.34994239
2018-01-09,14999.99,15367.18,14123.97,14403.51,13913.52469368
2018-01-10,14403.51,14900.0,13412.0,14890.02,18479.01253046
2018-01-11,14899.99,14973.07,12800.0,13243.83,19630.07517112
2018-01-12,13249.99,14152.19,12807.27,13781.41,13433.08481363
2018-01-13,13829.28,14619.1,13789.42,14197.78,7488.98701847
2018-01-14,14197.78,14365.81,13072.22,13647.99,7588.63558972
2018-01-15,13647.99,14394.36,13429.25,13607.04,9444.63530824
2018-01-16,13581.66,13607.04,10162.0,11386.34,38789.88308789
2018-01-17,11393.97,11794.07,9222.0,11191.35,41356.1897379
2018-01-18,11199.0,12146.0,10693.0,11247.57,22195.26202056
2018-01-19,11290.9,12050.39,11025.18,11552.0,13203.25567513
2018-01-20,11560.82,13052.12,11515.94,12775.99,10324.05733414
2018-01-21,12782.99,12791.88,11100.0,11558.87,11596.44128787
2018-01-22,11558.87,11910.78,10028.41,10808.99,17067.72925582
2018-01-23,10810.0,11409.87,9927.54,10851.82,17250.17614645
2018-01-24,10848.99,11500.0,10488.13,11400.96,11646.79059794
2018-01-25,11400.98,11741.82,10868.57,11155.54,10212.92183381
2018-01-26,11140.01,11635.0,10263.32,11092.95,15074.66641243
2018-01-27,11093.74,11630.47,10815.84,11446.54,10309.80746248
2018-01-28,11446.54,11989.15,11360.52,11685.58,9956.09249576
2018-01-29,11685.58,11820.01,10991.0,11162.62,9996.35689848
2018-01-30,11162.62,11222.36,9731.2,9971.0,21082.19252764
2018-01-31,9971.0,10324.0,9514.96,10149.0,12743.50947059
2018-02-01,10148.99,10187.56,8455.0,8998.99,26356.58883931
2018-02-02,9010.87,9096.79,7625.25,8838.83,44406.01982931
2018-02-03,8838.29,9491.2,8170.71,9225.86,16208.37411342
2018-02-04,9225.31,9350.09,7825.0,8191.0,19110.67246079
2018-02-05,8190.78,8335.56,6600.0,6874.27,46544.42880431
2018-02-06,6878.65,8150.0,5920.72,7737.37,70961.36965826
2018-02-07,7737.26,8649.0,7213.8,7588.01,32640.89253754
2018-02-08,7588.01,8644.36,7565.5,8259.76,22746.39118112
2018-02-09,8259.42,8779.62,7753.32,8693.98,18418.11709042
2018-02-10,8693.98,9090.8,8170.86,8560.0,14670.55870203
2018-02-11,8560.0,8560.0,7820.0,8067.0,12711.7858457
2018-02-12,8077.25,8995.0,8067.0,8899.0,15071.04029684
2018-02-13,8891.2,8951.89,8360.13,8522.99,11374.52415254
2018-02-14,8504.57,9515.0,8504.57,9490.98,17468.73886593
2018-02-15,9490.98,10234.0,9350.0,10018.0,21036.3373175
2018-02-16,10011.3,10300.0,9707.51,10196.0,11857.64277513
2018-02-17,10203.14,11135.83,10053.5,11101.0,14511.16913676
2018-02-18,11101.0,11300.0,10153.15,10421.06,17623.07943135
2018-02-19,10433.68,11262.48,10307.51,11173.0,11698.25622611
2018-02-20,11159.12,11780.0,11080.37,11233.41,15880.9090398
2018-02-21,11233.42,11275.74,10256.0,10449.4,19959.67715652
2018-02-22,10446.79,10935.0,9731.2,9843.34,20204.69095384
2018-02-23,9843.33,10405.3,9600.0,10166.1,16044.03930333
2018-02-24,10135.2,10540.63,9373.48,9689.99,13972.71472351
2018-02-25,9688.26,9883.41,9260.0,9590.04,11037.17695269
2018-02-26,9595.99,10461.97,9376.34,10324.7,16156.80505618
2018-02-27,10329.99,10850.0,10150.0,10566.3,10408.47993775
2018-02-28,10572.49,11064.75,10255.07,10314.9,10490.74905816
2018-03-01,10314.99,11090.0,10223.41,10903.13,9481.66514611
2018-03-02,10917.37,11175.0,10774.01,11029.99,8329.09790086
2018-03-03,11032.81,11503.24,11022.85,11445.0,7786.26753951
2018-03-04,11445.0,11511.0,11054.91,11463.27,6831.63070279
2018-03-05,11479.68,11688.0,11383.66,11419.24,9933.67623336
2018-03-06,11417.39,11420.01,10560.19,10723.76,14734.41949313
2018-03-07,10723.01,10911.78,9450.0,9913.03,26116.51184803
2018-03-08,9904.52,10150.0,9078.95,9285.32,22522.42746991
2018-03-09,9293.06,9420.39,8366.0,9230.0,29014.16684454
2018-03-10,9228.83,9514.96,8697.0,8791.47,12886.58857926
2018-03-11,8795.04,9768.37,8450.0,9535.04,16407.54237557
2018-03-12,9535.04,9892.0,8742.07,9120.75,18751.02057959
2018-03-13,9115.24,9482.79,8830.0,9142.32,16001.47534639
